clef Stat;Date De Vente;Designation Article;Total Qte VEndue;Total ca vente HT;Total Ca Vente TTC;
3329489030023;30/09/2017;PETIT BEURRE AU CHOCOLAT AU LAIT;6;15.6;16.44;
3329489030023;06/10/2017;PETIT BEURRE AU CHOCOLAT AU LAIT;1;2.6;2.74;
3329489030023;07/10/2017;PETIT BEURRE AU CHOCOLAT AU LAIT;4;10.4;10.96;
3329489030023;13/10/2017;PETIT BEURRE AU CHOCOLAT AU LAIT;4;10.4;10.96;
3329489030023;14/10/2017;PETIT BEURRE AU CHOCOLAT AU LAIT;4;10.4;10.96;
3329489030023;20/10/2017;PETIT BEURRE AU CHOCOLAT AU LAIT;2;5.2;5.48;
3329489030023;21/10/2017;PETIT BEURRE AU CHOCOLAT AU LAIT;2;5.2;5.48;
3329489030023;31/12/2017;PETIT BEURRE AU CHOCOLAT AU LAIT;1;2.6;2.74;
3329489030047;01/09/2017;PETIT DEJ MIEL CHOCOLAT;2;5.64;5.94;
3329489030047;02/09/2017;PETIT DEJ MIEL CHOCOLAT;5;14.1;14.85;
3329489030047;08/09/2017;PETIT DEJ MIEL CHOCOLAT;5;14.1;14.85;
3329489030047;09/09/2017;PETIT DEJ MIEL CHOCOLAT;3;8.46;8.91;
3329489030047;16/09/2017;PETIT DEJ MIEL CHOCOLAT;4;10.8;11.4;
3329489030047;22/09/2017;PETIT DEJ MIEL CHOCOLAT;5;13.5;14.25;
3329489030047;23/09/2017;PETIT DEJ MIEL CHOCOLAT;4;10.8;11.4;
3329489030047;28/09/2017;PETIT DEJ MIEL CHOCOLAT;1;2.7;2.85;
3329489030047;29/09/2017;PETIT DEJ MIEL CHOCOLAT;4;10.8;11.4;
3329489030047;30/09/2017;PETIT DEJ MIEL CHOCOLAT;2;5.4;5.7;
3329489030047;06/10/2017;PETIT DEJ MIEL CHOCOLAT;5;13.5;14.25;
3329489030047;07/10/2017;PETIT DEJ MIEL CHOCOLAT;4;10.8;11.4;
3329489030047;13/10/2017;PETIT DEJ MIEL CHOCOLAT;6;16.2;17.1;
3329489030047;14/10/2017;PETIT DEJ MIEL CHOCOLAT;5;13.5;14.25;
3329489030047;20/10/2017;PETIT DEJ MIEL CHOCOLAT;2;5.4;5.7;
3329489030047;21/10/2017;PETIT DEJ MIEL CHOCOLAT;2;5.4;5.7;
3329489030047;27/10/2017;PETIT DEJ MIEL CHOCOLAT;2;5.4;5.7;
3329489030047;28/10/2017;PETIT DEJ MIEL CHOCOLAT;1;2.7;2.85;
3329489030047;03/11/2017;PETIT DEJ MIEL CHOCOLAT;1;2.7;2.85;
3329489030047;04/11/2017;PETIT DEJ MIEL CHOCOLAT;3;8.1;8.55;
3329489030047;10/11/2017;PETIT DEJ MIEL CHOCOLAT;2;5.4;5.7;
3329489030047;11/11/2017;PETIT DEJ MIEL CHOCOLAT;2;5.4;5.7;
3329489030047;16/11/2017;PETIT DEJ MIEL CHOCOLAT;2;5.4;5.7;
3329489030047;17/11/2017;PETIT DEJ MIEL CHOCOLAT;4;10.8;11.4;
3329489030047;18/11/2017;PETIT DEJ MIEL CHOCOLAT;8;21.6;22.8;
3329489030047;24/11/2017;PETIT DEJ MIEL CHOCOLAT;3;8.1;8.55;
3329489030047;25/11/2017;PETIT DEJ MIEL CHOCOLAT;3;8.1;8.55;
3329489030047;30/11/2017;PETIT DEJ MIEL CHOCOLAT;1;2.7;2.85;
3329489030047;01/12/2017;PETIT DEJ MIEL CHOCOLAT;2;5.4;5.7;
3329489030047;02/12/2017;PETIT DEJ MIEL CHOCOLAT;4;10.8;11.4;
3329489030047;08/12/2017;PETIT DEJ MIEL CHOCOLAT;3;8.1;8.55;
3329489030047;09/12/2017;PETIT DEJ MIEL CHOCOLAT;4;10.8;11.4;
3329489030047;14/12/2017;PETIT DEJ MIEL CHOCOLAT;2;5.4;5.7;
3329489030047;15/12/2017;PETIT DEJ MIEL CHOCOLAT;6;16.2;17.1;
3329489030047;16/12/2017;PETIT DEJ MIEL CHOCOLAT;4;10.8;11.4;
3329489030047;22/12/2017;PETIT DEJ MIEL CHOCOLAT;1;2.7;2.85;
3329489030047;31/12/2017;PETIT DEJ MIEL CHOCOLAT;2;5.4;5.7;
3329489030085;08/09/2017;MINI CAKES PEPITES CHOCO;1;2.8;2.95;
3329489030085;09/09/2017;MINI CAKES PEPITES CHOCO;1;2.8;2.95;
3329489030085;12/09/2017;MINI CAKES PEPITES CHOCO;1;2.8;2.95;
3329489030085;15/09/2017;MINI CAKES PEPITES CHOCO;2;5.38;5.68;
3329489030085;16/09/2017;MINI CAKES PEPITES CHOCO;2;5.38;5.68;
3329489030085;22/09/2017;MINI CAKES PEPITES CHOCO;1;2.69;2.84;
3329489030085;23/09/2017;MINI CAKES PEPITES CHOCO;1;2.69;2.84;
3329489030085;30/09/2017;MINI CAKES PEPITES CHOCO;1;2.69;2.84;
3329489030085;06/10/2017;MINI CAKES PEPITES CHOCO;2;5.38;5.68;
3329489030085;07/10/2017;MINI CAKES PEPITES CHOCO;1;2.69;2.84;
3329489030085;13/10/2017;MINI CAKES PEPITES CHOCO;1;2.69;2.84;
3329489030085;14/10/2017;MINI CAKES PEPITES CHOCO;4;10.76;11.36;
3329489030085;21/10/2017;MINI CAKES PEPITES CHOCO;5;13.45;14.2;
3329489030085;28/10/2017;MINI CAKES PEPITES CHOCO;1;2.69;2.84;
3329489030085;03/11/2017;MINI CAKES PEPITES CHOCO;1;2.69;2.84;
3329489030085;10/11/2017;MINI CAKES PEPITES CHOCO;1;2.69;2.84;
3329489030085;11/11/2017;MINI CAKES PEPITES CHOCO;3;8.07;8.52;
3329489030085;17/11/2017;MINI CAKES PEPITES CHOCO;1;2.69;2.84;
3329489030085;18/11/2017;MINI CAKES PEPITES CHOCO;1;2.69;2.84;
3329489030085;24/11/2017;MINI CAKES PEPITES CHOCO;3;8.07;8.52;
3329489030085;25/11/2017;MINI CAKES PEPITES CHOCO;1;2.69;2.84;
3329489030085;30/11/2017;MINI CAKES PEPITES CHOCO;2;5.38;5.68;
3329489030085;02/12/2017;MINI CAKES PEPITES CHOCO;3;8.08;8.52;
3329489030085;08/12/2017;MINI CAKES PEPITES CHOCO;1;2.69;2.84;
3329489030085;09/12/2017;MINI CAKES PEPITES CHOCO;1;2.69;2.84;
3329489030085;14/12/2017;MINI CAKES PEPITES CHOCO;1;2.69;2.84;
3329489030085;15/12/2017;MINI CAKES PEPITES CHOCO;1;2.69;2.84;
3329489030085;16/12/2017;MINI CAKES PEPITES CHOCO;1;2.69;2.84;
3329489030085;21/12/2017;MINI CAKES PEPITES CHOCO;1;2.69;2.84;
3329489030085;31/12/2017;MINI CAKES PEPITES CHOCO;1;2.69;2.84;
3384630420078;08/09/2017;CARRE TRIEVES BIO EMBALLE;2;7.86;8.3;
3384630420078;09/09/2017;CARRE TRIEVES BIO EMBALLE;2;7.86;8.3;
3384630420078;15/09/2017;CARRE TRIEVES BIO EMBALLE;3;11.31;11.94;
3384630420078;16/09/2017;CARRE TRIEVES BIO EMBALLE;1;3.77;3.98;
3384630420078;22/09/2017;CARRE TRIEVES BIO EMBALLE;3;11.31;11.94;
3384630420078;23/09/2017;CARRE TRIEVES BIO EMBALLE;1;3.77;3.98;
3384630420078;29/09/2017;CARRE TRIEVES BIO EMBALLE;6;22.62;23.88;
3384630420078;30/09/2017;CARRE TRIEVES BIO EMBALLE;2;7.54;7.96;
3384630420078;06/10/2017;CARRE TRIEVES BIO EMBALLE;9;33.93;35.82;
3384630420078;07/10/2017;CARRE TRIEVES BIO EMBALLE;5;18.85;19.9;
3384630420078;13/10/2017;CARRE TRIEVES BIO EMBALLE;1;3.77;3.98;
3384630420078;20/10/2017;CARRE TRIEVES BIO EMBALLE;5;18.85;19.9;
3384630420078;21/10/2017;CARRE TRIEVES BIO EMBALLE;3;11.31;11.94;
3384630420078;27/10/2017;CARRE TRIEVES BIO EMBALLE;2;7.54;7.96;
3384630420078;28/10/2017;CARRE TRIEVES BIO EMBALLE;3;11.31;11.94;
3384630420078;04/11/2017;CARRE TRIEVES BIO EMBALLE;2;7.54;7.96;
3384630420078;09/11/2017;CARRE TRIEVES BIO EMBALLE;1;3.77;3.98;
3384630420078;10/11/2017;CARRE TRIEVES BIO EMBALLE;2;7.54;7.96;
3384630420078;16/11/2017;CARRE TRIEVES BIO EMBALLE;2;7.54;7.96;
3384630420078;17/11/2017;CARRE TRIEVES BIO EMBALLE;4;15.08;15.92;
3384630420078;18/11/2017;CARRE TRIEVES BIO EMBALLE;2;7.54;7.96;
3384630420078;23/11/2017;CARRE TRIEVES BIO EMBALLE;1;3.77;3.98;
3384630420078;24/11/2017;CARRE TRIEVES BIO EMBALLE;2;7.54;7.96;
3384630420078;25/11/2017;CARRE TRIEVES BIO EMBALLE;4;15.08;15.92;
3384630420078;28/11/2017;CARRE TRIEVES BIO EMBALLE;2;7.55;7.96;
3384630420078;30/11/2017;CARRE TRIEVES BIO EMBALLE;1;3.77;3.98;
3384630420078;01/12/2017;CARRE TRIEVES BIO EMBALLE;1;3.77;3.98;
3384630420078;02/12/2017;CARRE TRIEVES BIO EMBALLE;4;15.08;15.92;
3384630420078;07/12/2017;CARRE TRIEVES BIO EMBALLE;3;11.32;11.94;
3384630420078;08/12/2017;CARRE TRIEVES BIO EMBALLE;1;3.77;3.98;
3384630420078;14/12/2017;CARRE TRIEVES BIO EMBALLE;3;11.31;11.94;
3384630420078;15/12/2017;CARRE TRIEVES BIO EMBALLE;1;3.77;3.98;
3384630420078;21/12/2017;CARRE TRIEVES BIO EMBALLE;2;7.54;7.96;
3384630420078;22/12/2017;CARRE TRIEVES BIO EMBALLE;2;7.54;7.96;
3384630500299;01/09/2017;YAOURT AUX FRUITS;13;9.11;9.62;
3384630500299;02/09/2017;YAOURT AUX FRUITS;15;10.5;11.1;
3384630500299;08/09/2017;YAOURT AUX FRUITS;8;5.61;5.92;
3384630500299;09/09/2017;YAOURT AUX FRUITS;7;4.9;5.18;
3384630500299;15/09/2017;YAOURT AUX FRUITS;6;4.04;4.26;
3384630500299;16/09/2017;YAOURT AUX FRUITS;3;2.01;2.13;
3384630500299;22/09/2017;YAOURT AUX FRUITS;4;2.68;2.84;
3384630500299;29/09/2017;YAOURT AUX FRUITS;21;14.11;14.91;
3384630500299;30/09/2017;YAOURT AUX FRUITS;7;4.7;4.97;
3384630500299;06/10/2017;YAOURT AUX FRUITS;19;12.77;13.49;
3384630500299;07/10/2017;YAOURT AUX FRUITS;9;6.05;6.39;
3384630500299;13/10/2017;YAOURT AUX FRUITS;17;11.44;12.07;
3384630500299;14/10/2017;YAOURT AUX FRUITS;11;7.39;7.81;
3384630500299;20/10/2017;YAOURT AUX FRUITS;21;14.11;14.91;
3384630500299;21/10/2017;YAOURT AUX FRUITS;9;6.05;6.39;
3384630500299;27/10/2017;YAOURT AUX FRUITS;3;2.02;2.13;
3384630500299;28/10/2017;YAOURT AUX FRUITS;12;8.05;8.52;
3384630500299;03/11/2017;YAOURT AUX FRUITS;10;6.72;7.1;
3384630500299;04/11/2017;YAOURT AUX FRUITS;3;2.02;2.13;
3384630500299;16/11/2017;YAOURT AUX FRUITS;15;10.09;10.65;
3384630500299;17/11/2017;YAOURT AUX FRUITS;2;1.34;1.42;
3384630500299;18/11/2017;YAOURT AUX FRUITS;11;7.37;7.81;
3384630500299;23/11/2017;YAOURT AUX FRUITS;16;10.76;11.36;
3384630500299;25/11/2017;YAOURT AUX FRUITS;10;6.71;7.1;
3384630500299;30/11/2017;YAOURT AUX FRUITS;15;10.1;10.65;
3384630500299;01/12/2017;YAOURT AUX FRUITS;10;6.71;7.1;
3384630500299;02/12/2017;YAOURT AUX FRUITS;3;2.02;2.13;
3384630500299;07/12/2017;YAOURT AUX FRUITS;16;10.77;11.36;
3384630500299;08/12/2017;YAOURT AUX FRUITS;2;1.34;1.42;
3384630500299;09/12/2017;YAOURT AUX FRUITS;10;6.71;7.1;
3384630500299;14/12/2017;YAOURT AUX FRUITS;5;3.36;3.55;
3384630500299;15/12/2017;YAOURT AUX FRUITS;17;11.43;12.07;
3384630500299;16/12/2017;YAOURT AUX FRUITS;6;4.02;4.26;
3384630500299;22/12/2017;YAOURT AUX FRUITS;9;6.04;6.39;
3384630500299;23/12/2017;YAOURT AUX FRUITS;6;3.43;3.62;
3384630500299;31/12/2017;YAOURT AUX FRUITS;37;23.57;24.89;
3390390001846;22/12/2017;GOMA SIO BIO 300G;1;3.4;3.59;
3390390001846;23/12/2017;GOMA SIO BIO 300G;1;3.4;3.59;
3390390005738;22/12/2017;PATE LA CHOCOLADE SANS HUILE 350G;1;5.9;6.22;
3399581007148;06/10/2017;PAPIER TOILETTE;8;22.48;26.96;
3399581007148;07/10/2017;PAPIER TOILETTE;3;8.43;10.11;
3399581007148;10/10/2017;PAPIER TOILETTE;1;2.81;3.37;
3399581007148;13/10/2017;PAPIER TOILETTE;5;14.05;16.85;
3399581007148;14/10/2017;PAPIER TOILETTE;7;19.67;23.59;
3399581007148;20/10/2017;PAPIER TOILETTE;2;5.62;6.74;
3399581007148;21/10/2017;PAPIER TOILETTE;9;25.29;30.33;
3399581007148;28/10/2017;PAPIER TOILETTE;3;8.43;10.11;
3399581007148;03/11/2017;PAPIER TOILETTE;9;25.29;30.33;
3399581007148;04/11/2017;PAPIER TOILETTE;5;14.05;16.85;
3399581007148;10/11/2017;PAPIER TOILETTE;3;8.43;10.11;
3399581007148;11/11/2017;PAPIER TOILETTE;4;11.24;13.48;
3399581007148;16/11/2017;PAPIER TOILETTE;1;2.81;3.37;
3399581007148;17/11/2017;PAPIER TOILETTE;2;5.62;6.74;
3399581007148;18/11/2017;PAPIER TOILETTE;4;11.24;13.48;
3399581007148;22/11/2017;PAPIER TOILETTE;1;2.81;3.37;
3399581007148;23/11/2017;PAPIER TOILETTE;2;5.62;6.74;
3399581007148;24/11/2017;PAPIER TOILETTE;5;14.05;16.85;
3399581007148;25/11/2017;PAPIER TOILETTE;3;8.43;10.11;
3399581007148;30/11/2017;PAPIER TOILETTE;4;11.24;13.48;
3399581007148;01/12/2017;PAPIER TOILETTE;3;8.43;10.11;
3399581007148;02/12/2017;PAPIER TOILETTE;10;28.1;33.7;
3399581007148;07/12/2017;PAPIER TOILETTE;6;16.86;20.22;
3399581007148;08/12/2017;PAPIER TOILETTE;3;8.43;10.11;
3399581007148;09/12/2017;PAPIER TOILETTE;4;11.24;13.48;
3399581007148;22/12/2017;PAPIER TOILETTE;3;8.43;10.11;
3399581007148;23/12/2017;PAPIER TOILETTE;4;11.24;13.48;
3399581007148;29/12/2017;PAPIER TOILETTE;1;2.81;3.37;
3399581007148;31/12/2017;PAPIER TOILETTE;1;2.81;3.37;
3399581007155;06/10/2017;ESSUIE-TOUT;1;2.74;3.29;
3399581007155;07/10/2017;ESSUIE-TOUT;1;2.74;3.29;
3399581007155;14/10/2017;ESSUIE-TOUT;4;10.96;13.16;
3399581007155;20/10/2017;ESSUIE-TOUT;1;2.74;3.29;
3399581007155;27/10/2017;ESSUIE-TOUT;1;2.74;3.29;
3399581007155;28/10/2017;ESSUIE-TOUT;3;8.22;9.87;
3399581007155;04/11/2017;ESSUIE-TOUT;1;2.74;3.29;
3399581007155;10/11/2017;ESSUIE-TOUT;3;8.22;9.87;
3399581007155;11/11/2017;ESSUIE-TOUT;3;8.22;9.87;
3399581007155;18/11/2017;ESSUIE-TOUT;2;5.48;6.58;
3399581007155;24/11/2017;ESSUIE-TOUT;1;2.74;3.29;
3399581007155;01/12/2017;ESSUIE-TOUT;1;2.74;3.29;
3399581007155;09/12/2017;ESSUIE-TOUT;2;5.48;6.58;
3399581007155;15/12/2017;ESSUIE-TOUT;4;10.96;13.16;
3399581007155;16/12/2017;ESSUIE-TOUT;1;2.74;3.29;
3399581007155;23/12/2017;ESSUIE-TOUT;1;2.74;3.29;
3413880041051;08/12/2017;CLOU DE GIROFLE;1;1.56;1.65;
3413880041051;23/12/2017;CLOU DE GIROFLE;1;1.56;1.65;
3413880041075;28/10/2017;CITRONNELLE;3;2.58;2.73;
3413880041075;04/11/2017;CITRONNELLE;1;0.86;0.91;
3413880041075;10/11/2017;CITRONNELLE;1;0.86;0.91;
3413880041075;11/11/2017;CITRONNELLE;1;0.86;0.91;
3413880041075;24/11/2017;CITRONNELLE;1;0.86;0.91;
3413880041075;02/12/2017;CITRONNELLE;2;1.72;1.82;
3413880041075;09/12/2017;CITRONNELLE;1;0.86;0.91;
3413880041075;22/12/2017;CITRONNELLE;1;0.86;0.91;
3413880041075;23/12/2017;CITRONNELLE;2;1.72;1.82;
3413880041471;28/10/2017;BATONS DE CANELLE;1;1.9;2;
3413880041471;03/11/2017;BATONS DE CANELLE;2;3.8;4;
3413880041471;24/11/2017;BATONS DE CANELLE;1;1.9;2;
3413880041471;30/11/2017;BATONS DE CANELLE;1;1.9;2;
3413880041471;16/12/2017;BATONS DE CANELLE;1;1.9;2;
3413880041471;21/12/2017;BATONS DE CANELLE;2;3.8;4;
3413880041471;23/12/2017;BATONS DE CANELLE;1;1.9;2;
3413880042225;27/10/2017;SAUCE CURRY-NOIX DE CAJOU;1;2.08;2.19;
3413880042225;09/11/2017;SAUCE CURRY-NOIX DE CAJOU;1;2.08;2.19;
3413880042225;11/11/2017;SAUCE CURRY-NOIX DE CAJOU;1;2.08;2.19;
3413880042225;18/11/2017;SAUCE CURRY-NOIX DE CAJOU;1;2.08;2.19;
3413880042225;23/11/2017;SAUCE CURRY-NOIX DE CAJOU;1;2.08;2.19;
3413880042225;09/12/2017;SAUCE CURRY-NOIX DE CAJOU;1;2.08;2.19;
3413880075452;28/10/2017;JUS D ORANGE;3;7.53;7.95;
3413880075452;03/11/2017;JUS D ORANGE;3;7.53;7.95;
3413880075452;04/11/2017;JUS D ORANGE;1;2.51;2.65;
3413880075452;05/11/2017;JUS D ORANGE;2;5.02;5.3;
3413880075452;10/11/2017;JUS D ORANGE;2;5.02;5.3;
3413880075452;11/11/2017;JUS D ORANGE;2;5.02;5.3;
3413880075452;13/11/2017;JUS D ORANGE;1;2.51;2.65;
3413880075452;18/11/2017;JUS D ORANGE;3;7.53;7.95;
3413880075452;23/11/2017;JUS D ORANGE;2;5.02;5.3;
3413880075452;24/11/2017;JUS D ORANGE;4;10.04;10.6;
3413880081033;01/09/2017;QUINOA REAL BLANC;1;4.69;4.95;
3413880081033;02/09/2017;QUINOA REAL BLANC;3;14.07;14.85;
3413880081033;08/09/2017;QUINOA REAL BLANC;2;9.38;9.9;
3413880081033;09/09/2017;QUINOA REAL BLANC;3;14.07;14.85;
3413880081033;16/09/2017;QUINOA REAL BLANC;2;9;9.5;
3413880081033;23/09/2017;QUINOA REAL BLANC;1;4.5;4.75;
3413880081033;30/09/2017;QUINOA REAL BLANC;4;18;19;
3413880081033;06/10/2017;QUINOA REAL BLANC;2;9;9.5;
3413880081033;07/10/2017;QUINOA REAL BLANC;1;4.5;4.75;
3413880081033;27/10/2017;QUINOA REAL BLANC;1;4.5;4.75;
3413880081033;28/10/2017;QUINOA REAL BLANC;1;4.5;4.75;
3413880081033;03/11/2017;QUINOA REAL BLANC;1;4.5;4.75;
3413880081033;04/11/2017;QUINOA REAL BLANC;1;4.5;4.75;
3413880081033;16/11/2017;QUINOA REAL BLANC;1;4.5;4.75;
3413880081033;17/11/2017;QUINOA REAL BLANC;1;4.5;4.75;
3413880081033;18/11/2017;QUINOA REAL BLANC;2;9;9.5;
3413880081033;24/11/2017;QUINOA REAL BLANC;1;4.5;4.75;
3413880081033;25/11/2017;QUINOA REAL BLANC;1;4.5;4.75;
3413880081033;02/12/2017;QUINOA REAL BLANC;1;4.5;4.75;
3413880081057;02/09/2017;BOULGOUR PRECUIT;1;2.89;3.05;
3413880081057;08/09/2017;BOULGOUR PRECUIT;1;2.89;3.05;
3413880081057;09/09/2017;BOULGOUR PRECUIT;1;2.89;3.05;
3413880081057;16/09/2017;BOULGOUR PRECUIT;1;2.78;2.93;
3413880081057;23/09/2017;BOULGOUR PRECUIT;1;2.78;2.93;
3413880081057;29/09/2017;BOULGOUR PRECUIT;1;2.78;2.93;
3413880081057;30/09/2017;BOULGOUR PRECUIT;1;2.78;2.93;
3413880081057;07/10/2017;BOULGOUR PRECUIT;1;2.78;2.93;
3413880081057;13/10/2017;BOULGOUR PRECUIT;1;2.78;2.93;
3413880081057;14/10/2017;BOULGOUR PRECUIT;1;2.78;2.93;
3413880081057;27/10/2017;BOULGOUR PRECUIT;1;2.78;2.93;
3413880081057;03/11/2017;BOULGOUR PRECUIT;1;2.78;2.93;
3413880081057;16/11/2017;BOULGOUR PRECUIT;1;2.78;2.93;
3413880081057;18/11/2017;BOULGOUR PRECUIT;1;2.78;2.93;
3413880081057;23/11/2017;BOULGOUR PRECUIT;1;2.78;2.93;
3413880081057;25/11/2017;BOULGOUR PRECUIT;2;5.56;5.86;
3413880081057;30/11/2017;BOULGOUR PRECUIT;1;2.78;2.93;
3413880081057;08/12/2017;BOULGOUR PRECUIT;2;5.56;5.86;
3413880081057;09/12/2017;BOULGOUR PRECUIT;1;2.78;2.93;
3413880081057;23/12/2017;BOULGOUR PRECUIT;1;2.78;2.93;
3413880082221;01/09/2017;RIZ THAI JASMIN;3;7.02;7.41;
3413880082221;02/09/2017;RIZ THAI JASMIN;2;4.68;4.94;
3413880082221;08/09/2017;RIZ THAI JASMIN;1;2.34;2.47;
3413880082221;09/09/2017;RIZ THAI JASMIN;5;11.7;12.35;
3413880082221;15/09/2017;RIZ THAI JASMIN;3;6.75;7.11;
3413880082221;16/09/2017;RIZ THAI JASMIN;2;4.5;4.74;
3413880082221;22/09/2017;RIZ THAI JASMIN;2;4.5;4.74;
3413880082221;23/09/2017;RIZ THAI JASMIN;2;4.5;4.74;
3413880082221;29/09/2017;RIZ THAI JASMIN;1;2.25;2.37;
3413880082221;30/09/2017;RIZ THAI JASMIN;5;11.24;11.85;
3413880082221;06/10/2017;RIZ THAI JASMIN;2;4.5;4.74;
3413880082221;07/10/2017;RIZ THAI JASMIN;2;4.5;4.74;
3413880082221;13/10/2017;RIZ THAI JASMIN;1;2.25;2.37;
3413880082221;14/10/2017;RIZ THAI JASMIN;4;9;9.48;
3413880082221;21/10/2017;RIZ THAI JASMIN;1;2.25;2.37;
3413880082221;27/10/2017;RIZ THAI JASMIN;1;2.25;2.37;
3413880082221;28/10/2017;RIZ THAI JASMIN;4;9;9.48;
3413880082221;03/11/2017;RIZ THAI JASMIN;1;2.25;2.37;
3413880082221;04/11/2017;RIZ THAI JASMIN;1;2.25;2.37;
3413880082221;10/11/2017;RIZ THAI JASMIN;1;2.25;2.37;
3413880082221;11/11/2017;RIZ THAI JASMIN;1;2.25;2.37;
3413880082221;18/11/2017;RIZ THAI JASMIN;1;2.25;2.37;
3413880082221;23/11/2017;RIZ THAI JASMIN;1;2.25;2.37;
3413880082221;24/11/2017;RIZ THAI JASMIN;2;4.5;4.74;
3413880082221;25/11/2017;RIZ THAI JASMIN;1;2.25;2.37;
3413880082221;30/11/2017;RIZ THAI JASMIN;1;2.25;2.37;
3413880082221;14/12/2017;RIZ THAI JASMIN;2;4.5;4.74;
3413880082221;15/12/2017;RIZ THAI JASMIN;1;2.25;2.37;
3413880082221;16/12/2017;RIZ THAI JASMIN;2;4.5;4.74;
3413880082221;22/12/2017;RIZ THAI JASMIN;2;4.5;4.74;
3413880082481;01/09/2017;RIZ BASMATI;3;9.18;9.69;
3413880082481;02/09/2017;RIZ BASMATI;2;6.12;6.46;
3413880082481;08/09/2017;RIZ BASMATI;3;9.18;9.69;
3413880082481;09/09/2017;RIZ BASMATI;3;9.18;9.69;
3413880082481;15/09/2017;RIZ BASMATI;2;5.88;6.2;
3413880082481;16/09/2017;RIZ BASMATI;1;2.94;3.1;
3413880082481;22/09/2017;RIZ BASMATI;1;2.94;3.1;
3413880082481;23/09/2017;RIZ BASMATI;1;2.94;3.1;
3413880082481;29/09/2017;RIZ BASMATI;2;5.88;6.2;
3413880082481;30/09/2017;RIZ BASMATI;1;2.94;3.1;
3413880082481;06/10/2017;RIZ BASMATI;2;5.88;6.2;
3413880082481;07/10/2017;RIZ BASMATI;2;5.88;6.2;
3413880082481;14/10/2017;RIZ BASMATI;1;2.94;3.1;
3413880082481;20/10/2017;RIZ BASMATI;2;5.88;6.2;
3413880082481;21/10/2017;RIZ BASMATI;1;2.94;3.1;
3413880082481;27/10/2017;RIZ BASMATI;1;2.94;3.1;
3413880082481;28/10/2017;RIZ BASMATI;2;5.88;6.2;
3413880082481;04/11/2017;RIZ BASMATI;2;5.88;6.2;
3413880082481;11/11/2017;RIZ BASMATI;6;17.64;18.6;
3413880082481;18/11/2017;RIZ BASMATI;2;5.88;6.2;
3413880082481;25/11/2017;RIZ BASMATI;2;5.88;6.2;
3413880082481;29/11/2017;RIZ BASMATI;1;2.94;3.1;
3413880082481;30/11/2017;RIZ BASMATI;1;2.94;3.1;
3413880082481;01/12/2017;RIZ BASMATI;1;2.94;3.1;
3413880082481;02/12/2017;RIZ BASMATI;2;5.88;6.2;
3413880082481;08/12/2017;RIZ BASMATI;1;2.94;3.1;
3413880082481;09/12/2017;RIZ BASMATI;5;14.7;15.5;
3413880082481;14/12/2017;RIZ BASMATI;1;2.94;3.1;
3413880082481;15/12/2017;RIZ BASMATI;1;2.94;3.1;
3413880082481;16/12/2017;RIZ BASMATI;2;5.88;6.2;
3413880082481;21/12/2017;RIZ BASMATI;1;2.94;3.1;
3413880082481;22/12/2017;RIZ BASMATI;1;2.94;3.1;
3413880082481;31/12/2017;RIZ BASMATI;1;2.94;3.1;
3416140120404;14/12/2017;CLAIRETTE CUVEE IMPERIALE;1;5.84;7.01;
3416140120404;21/12/2017;CLAIRETTE CUVEE IMPERIALE;1;5.84;7.01;
3416140120404;22/12/2017;CLAIRETTE CUVEE IMPERIALE;13;75.94;91.13;
3416140120404;23/12/2017;CLAIRETTE CUVEE IMPERIALE;1;5.84;7.01;
3416140120718;14/12/2017;CLAIRETTE DE DIE CUVEE TITUS;3;12.57;15.09;
3416140120718;15/12/2017;CLAIRETTE DE DIE CUVEE TITUS;1;4.19;5.03;
3416140120718;16/12/2017;CLAIRETTE DE DIE CUVEE TITUS;4;16.76;20.12;
3416140120718;21/12/2017;CLAIRETTE DE DIE CUVEE TITUS;4;16.76;20.12;
3416140120718;22/12/2017;CLAIRETTE DE DIE CUVEE TITUS;7;29.34;35.21;
3416140120718;23/12/2017;CLAIRETTE DE DIE CUVEE TITUS;8;33.52;40.24;
3416140120718;31/12/2017;CLAIRETTE DE DIE CUVEE TITUS;1;4.19;5.03;
3423182102008;01/09/2017;JUS DE POMME 1L;2;4.38;4.62;
3423182102008;02/09/2017;JUS DE POMME 1L;2;4.38;4.62;
3423182102008;08/09/2017;JUS DE POMME 1L;2;4.38;4.62;
3423182102008;09/09/2017;JUS DE POMME 1L;4;8.76;9.24;
3423182102008;15/09/2017;JUS DE POMME 1L;1;2.1;2.22;
3423182102008;16/09/2017;JUS DE POMME 1L;3;6.3;6.66;
3423182102008;22/09/2017;JUS DE POMME 1L;1;2.1;2.22;
3423182102008;23/09/2017;JUS DE POMME 1L;6;12.6;13.32;
3423182102008;29/09/2017;JUS DE POMME 1L;1;2.1;2.22;
3423182102008;30/09/2017;JUS DE POMME 1L;3;6.3;6.66;
3423182102008;06/10/2017;JUS DE POMME 1L;3;6.3;6.66;
3423182102008;07/10/2017;JUS DE POMME 1L;1;2.1;2.22;
3423182102008;10/10/2017;JUS DE POMME 1L;1;2.1;2.22;
3423182102008;12/10/2017;JUS DE POMME 1L;1;2.1;2.22;
3423182102008;13/10/2017;JUS DE POMME 1L;2;4.2;4.44;
3423182102008;14/10/2017;JUS DE POMME 1L;5;10.5;11.1;
